school_code,school_fullname,school_name,edu_code
8750315,경상북도교육청 상주공업고등학교,상주공업고등학교,8750000
8750323,경상북도교육청 신라공업고등학교,신라공업고등학교,8750000
8750325,경상북도교육청 영양여자고등학교,영양여자고등학교,8750000
8750337,경상북도교육청 포항제철공업고등학교,포항제철공업고등학교,8750000
8750419,경상북도교육청 울진고등학교,울진고등학교,8750000
8750433,경상북도교육청 경주정보고등학교,경주정보고등학교,8750000
8750444,경상북도교육청 경북생활과학고등학교,경북생활과학고등학교,8750000
8750446,경상북도교육청 경주디자인고등학교,경주디자인고등학교,8750000
8750447,경상북도교육청 금오고등학교,금오고등학교,8750000
8750449,경상북도교육청 선덕여자고등학교,선덕여자고등학교,8750000
8750450,경상북도교육청 성의고등학교,성의고등학교,8750000
8750451,경상북도교육청 성의여자고등학교,성의여자고등학교,8750000
8750453,경상북도교육청 안강전자고등학교,안강전자고등학교,8750000
8750456,경상북도교육청 영주제일고등학교,영주제일고등학교,8750000
8750457,경상북도교육청 경주여자정보고등학교,경주여자정보고등학교,8750000
8750463,경상북도교육청 포항해양과학고등학교,포항해양과학고등학교,8750000
8750465,경상북도교육청 성주여자고등학교,성주여자고등학교,8750000
8750467,경상북도교육청 안계고등학교,안계고등학교,8750000
8750468,경상북도교육청 오천고등학교,오천고등학교,8750000
8750473,경상북도교육청 인동고등학교,인동고등학교,8750000
8750474,경상북도교육청 강구정보고등학교,강구정보고등학교,8750000
8750475,경상북도교육청 풍산고등학교,풍산고등학교,8750000
8750476,경상북도교육청 영천전자고등학교,영천전자고등학교,8750000
8750480,경상북도교육청 영일고등학교,영일고등학교,8750000
8750486,경상북도교육청 상모고등학교,상모고등학교,8750000
8750487,경상북도교육청 사곡고등학교,사곡고등학교,8750000
8750518,경상북도교육청 두호고등학교,두호고등학교,8750000
8750519,경상북도교육청 선주고등학교,선주고등학교,8750000
8750525,경상북도교육청 영천성남여자고등학교,영천성남여자고등학교,8750000
8750534,경상북도교육청 포항장성고등학교,포항장성고등학교,8750000
8750535,경상북도교육청 진보고등학교,진보고등학교,8750000
8750536,경상북도교육청 삼성생활예술고등학교,삼성생활예술고등학교,8750000
8750539,경상북도교육청 포항이동고등학교,포항이동고등학교,8750000
8750541,경상북도교육청 세화고등학교,세화고등학교,8750000
8750542,경상북도교육청 포항동성고등학교,포항동성고등학교,8750000
8750543,경상북도교육청 영주동산고등학교,영주동산고등학교,8750000
8750544,경상북도교육청 상산전자고등학교,상산전자고등학교,8750000
8750546,경상북도교육청 영덕고등학교,영덕고등학교,8750000
8750555,경상북도교육청 경산과학고등학교,경산과학고등학교,8750000
8750556,경상북도교육청 한국생명과학고등학교,한국생명과학고등학교,8750000
8750557,경상북도교육청 경북항공고등학교,경북항공고등학교,8750000
8750558,경상북도교육청 청도고등학교,청도고등학교,8750000
8750559,경상북도교육청 죽변고등학교,죽변고등학교,8750000
8750560,경상북도교육청 평해정보고등학교,평해정보고등학교,8750000
8750566,경상북도교육청 형곡고등학교,형곡고등학교,8750000
8750568,경상북도교육청 동지여자고등학교,동지여자고등학교,8750000
8750581,경상북도교육청 북삼고등학교,북삼고등학교,8750000
8750586,경상북도교육청 고령고등학교,고령고등학교,8750000
8750587,경상북도교육청 울릉고등학교,울릉고등학교,8750000
8750588,경상북도교육청 경안여자고등학교,경안여자고등학교,8750000
8750589,경상북도교육청 우석여자고등학교,우석여자고등학교,8750000
8750594,경상북도교육청 대구가톨릭대학교사범대학부속무학고등학교,대구가톨릭대학교사범대학부속무학고등학교,8750000
8750611,경상북도교육청 구미여자상업고등학교,구미여자상업고등학교,8750000
8750612,경상북도교육청 청송자동차고등학교,청송자동차고등학교,8750000
8750613,경상북도교육청 구미고등학교부설방송통신고등학교,구미고등학교부설방송통신고등학교,8750000
8750614,경상북도교육청 김천중앙고등학교부설방송통신고등학교,김천중앙고등학교부설방송통신고등학교,8750000
8750615,경상북도교육청 안동고등학교부설방송통신고등학교,안동고등학교부설방송통신고등학교,8750000
8750616,경상북도교육청 포항고등학교부설방송통신고등학교,포항고등학교부설방송통신고등학교,8750000
8750625,경상북도교육청 포항과학기술고등학교,포항과학기술고등학교,8750000
8750626,경상북도교육청 김천생명과학고등학교,김천생명과학고등학교,8750000
8750627,경상북도교육청 경북과학기술고등학교,경북과학기술고등학교,8750000
8750629,경상북도교육청 중모고등학교,중모고등학교,8750000
8750630,경상북도교육청 한국산림과학고등학교,한국산림과학고등학교,8750000
8750632,경상북도교육청 청송여자고등학교,청송여자고등학교,8750000
8750637,경상북도교육청 석적고등학교,석적고등학교,8750000
8750644,경상북도교육청 경북하이텍고등학교,경북하이텍고등학교,8750000
8750652,경상북도교육청 한국원자력마이스터고등학교,한국원자력마이스터고등학교,8750000
8750654,경상북도교육청 사동고등학교,사동고등학교,8750000
8750655,경상북도교육청 포은고등학교,포은고등학교,8750000
8750656,경상북도교육청 율곡고등학교,율곡고등학교,8750000
8750667,경상북도교육청 경북기계금속고등학교,경북기계금속고등학교,8750000
8750669,경상북도교육청 효청보건고등학교,효청보건고등학교,8750000
8750670,경상북도교육청 포항흥해공업고등학교,포항흥해공업고등학교,8750000
8750724,경상북도교육청 경북일고등학교,경북일고등학교,8750000
8750725,경상북도교육청 경북식품과학마이스터고등학교,경북식품과학마이스터고등학교,8750000
8750726,경상북도교육청 경북조리과학고등학교,경북조리과학고등학교,8750000
8750728,경상북도교육청 상지여자상업고등학교,상지여자상업고등학교,8750000
8750730,경상북도교육청 경북세무고등학교,경북세무고등학교,8750000
8750731,경상북도교육청 경북드론고등학교,경북드론고등학교,8750000
8750732,경상북도교육청 한국펫고등학교,한국펫고등학교,8750000
8750754,경상북도교육청 구미산동고등학교,구미산동고등학교,8750000
8750757,경상북도교육청 한국국제통상마이스터고등학교,한국국제통상마이스터고등학교,8750000
8750758,경상북도교육청 경북기계명장고등학교,경북기계명장고등학교,8750000
8750761,경상북도교육청 링컨중고등학교,링컨중고등학교,8750000
8750762,경상북도교육청 명인고등학교,명인고등학교,8750000
8750763,경상북도교육청 한국국제조리고등학교,한국국제조리고등학교,8750000
8750766,경상북도교육청 의성유니텍고등학교,의성유니텍고등학교,8750000
8750767,경상북도교육청 경북소프트웨어고등학교,경북소프트웨어고등학교,8750000
8750768,경상북도교육청 예일메디텍고등학교,예일메디텍고등학교,8750000
8750769,경상북도교육청 포항보건고등학교,포항보건고등학교,8750000
8750770,경상북도교육청 경북자연과학고등학교,경북자연과학고등학교,8750000
8750771,경상북도교육청 경산제일고등학교,경산제일고등학교,8750000
8750772,경상북도교육청 경주예일고등학교,경주예일고등학교,8750000
9010031,경상남도교육청 거제중앙고등학교,거제중앙고등학교,9010000
9010032,경상남도교육청 거창여자고등학교,거창여자고등학교,9010000
9010033,경상남도교육청 경남과학고등학교,경남과학고등학교,9010000
9010034,경상남도교육청 경남체육고등학교,경남체육고등학교,9010000
